"idt_ra","des_fase","des_turma","num_idade","num_inde","nam_pedra","num_iaa","num_ian","num_ieg","num_ips","num_ida","des_indicado","des_atingiu_pv","num_ipv","nam_fase_ideal","num_defasagem","num_ano"
RA-291,4.0,"4M",14,8.493058333,Topázio,8.8,10.0,8.6,7.52,7.1,"","",9.21,Fase 4 (9° ano),0,2023
RA-306,4.0,"4M",15,5.732375,Quartzo,0.0,5.0,7.9,6.26,4.0,"","",7.46,Fase 5 (1° EM),-1,2023
RA-279,4.0,"4M",14,9.006266667,Topázio,8.8,10.0,10.0,6.27,8.9,"","",9.2125,Fase 4 (9° ano),0,2023
RA-280,4.0,"4M",14,8.189225,Topázio,6.7,10.0,9.5,7.52,6.5,"","",8.7125,Fase 4 (9° ano),0,2023
RA-276,4.0,"4M",14,6.690458333,Ágata,6.3,10.0,8.5,2.52,5.5,"","",6.585,Fase 4 (9° ano),0,2023
RA-285,4.0,"4N",17,5.380358333,Quartzo,8.3,2.5,4.6,2.52,4.7,"","",7.13,Fase 7 (3° EM),-3,2023
RA-1194,4.0,"4N",13,7.671933333,Ametista,8.8,10.0,9.0,5.0,6.1,"","",7.6675,Fase 3 (7° e 8° ano),1,2023
RA-287,4.0,"4N",18,3.745541667,Quartzo,0.0,2.5,4.8,2.52,3.9,"","",5.375,Fase 8 (Universitários),-4,2023
RA-319,4.0,"4N",14,8.367208333,Topázio,9.6,10.0,9.2,5.0,7.2,"","",8.88,Fase 4 (9° ano),0,2023
RA-321,4.0,"4N",13,7.695233333,Ametista,8.3,10.0,9.4,2.52,6.2,"","",8.42,Fase 3 (7° e 8° ano),1,2023
RA-1195,4.0,"4N",17,5.677291667,Quartzo,0.0,2.5,8.3,2.52,5.4,"","",8.0025,Fase 7 (3° EM),-3,2023
RA-159,4.0,"4N",16,6.805033333,Ágata,7.9,5.0,8.1,2.52,6.3,"","",7.8775,Fase 6 (2° EM),-2,2023
RA-322,4.0,"4N",14,7.037808333,Ametista,6.7,10.0,8.3,2.52,5.3,"","",8.045,Fase 4 (9° ano),0,2023
RA-251,4.0,"4N",15,6.665208333,Ágata,9.6,5.0,8.0,2.52,5.3,"","",7.835,Fase 5 (1° EM),-1,2023
RA-116,5.0,"5A",17,6.433075,Ágata,6.7,5.0,7.6,5.0,4.7,"","",7.5475,Fase 7 (3° EM),-2,2023
RA-103,5.0,"5A",14,8.0239,Topázio,8.3,10.0,9.2,5.0,7.1,"","",8.09,Fase 4 (9° ano),1,2023
RA-42,5.0,"5A",16,6.794516667,Ágata,8.8,5.0,8.6,5.63,5.7,"","",6.6675,Fase 6 (2° EM),-1,2023
RA-121,5.0,"5A",16,6.811875,Ágata,6.3,5.0,8.8,5.0,6.0,"","",7.4625,Fase 6 (2° EM),-1,2023
RA-106,5.0,"5A",15,7.769658333,Ametista,7.9,10.0,9.1,5.0,7.3,"","",7.5075,Fase 5 (1° EM),0,2023
RA-123,5.0,"5A",17,6.068333333,Ágata,0.0,5.0,9.4,5.0,5.7,"","",6.8375,Fase 7 (3° EM),-2,2023
RA-46,5.0,"5A",18,5.545383333,Quartzo,7.1,2.5,7.4,2.52,4.4,"","",6.6275,Fase 8 (Universitários),-3,2023
RA-125,5.0,"5A",16,6.989633333,Ágata,9.2,5.0,7.7,5.0,5.8,"","",7.835,Fase 6 (2° EM),-1,2023
RA-110,5.0,"5A",15,8.0879,Topázio,8.3,10.0,8.6,5.0,7.5,"","",8.2975,Fase 5 (1° EM),0,2023
RA-128,5.0,"5A",16,6.503908333,Ágata,6.7,5.0,7.3,5.0,5.7,"","",7.5475,Fase 6 (2° EM),-1,2023
RA-143,5.0,"5A",14,7.794358333,Ametista,8.3,10.0,9.6,2.52,6.5,"","",8.3375,Fase 4 (9° ano),1,2023
RA-111,5.0,"5A",14,7.566458333,Ametista,7.5,10.0,8.7,5.0,6.0,"","",8.0875,Fase 4 (9° ano),1,2023
RA-112,5.0,"5A",16,7.141308333,Ametista,6.7,5.0,8.1,5.0,7.4,"","",7.9225,Fase 6 (2° EM),-1,2023
RA-115,5.0,"5A",16,6.319141667,Ágata,8.8,5.0,7.1,5.0,4.2,"","",7.215,Fase 6 (2° EM),-1,2023
RA-1196,5.0,"5B",15,7.03025,Ametista,0.0,10.0,8.2,5.0,7.5,"","",8.045,Fase 5 (1° EM),0,2023
RA-52,5.0,"5B",14,7.9642,Ametista,10.0,10.0,9.8,2.52,6.4,"","",8.2975,Fase 4 (9° ano),1,2023
RA-1197,5.0,"5B",16,6.946058333,Ágata,6.7,5.0,8.4,5.0,7.3,"","",7.215,Fase 6 (2° EM),-1,2023
RA-108,5.0,"5B",17,4.9308,Quartzo,5.8,5.0,7.3,2.52,2.9,"","",5.59,Fase 7 (3° EM),-2,2023
RA-1198,5.0,"5B",16,7.515233333,Ametista,8.3,5.0,9.4,6.26,6.7,"","",7.9625,Fase 6 (2° EM),-1,2023
RA-127,5.0,"5B",15,7.91935,Ametista,8.8,10.0,7.8,6.26,6.4,"","",8.6725,Fase 5 (1° EM),0,2023
RA-114,5.0,"5B",17,5.335,Quartzo,0.0,5.0,6.0,3.14,5.6,"","",7.255,Fase 7 (3° EM),-2,2023
RA-146,5.0,"5C",16,7.584483333,Ametista,6.2,5.0,9.5,5.0,7.9,"","",8.2125,Fase 6 (2° EM),-1,2023
RA-1199,5.0,"5C",17,7.024933333,Ametista,6.7,5.0,9.1,5.0,6.2,"","",8.0875,Fase 7 (3° EM),-2,2023
RA-70,5.0,"5C",17,6.869133333,Ágata,9.2,5.0,9.2,5.0,4.3,"","",7.545,Fase 7 (3° EM),-2,2023
RA-107,5.0,"5C",15,6.845208333,Ágata,0.0,10.0,8.5,5.0,7.0,"","",7.5875,Fase 5 (1° EM),0,2023
RA-1200,5.0,"5C",15,5.711166667,Quartzo,0.0,10.0,6.4,5.0,4.0,"","",6.8725,Fase 5 (1° EM),0,2023
RA-151,5.0,"5C",17,6.892541667,Ágata,0.0,5.0,7.8,7.52,7.9,"","",8.1725,Fase 7 (3° EM),-2,2023
RA-85,5.0,"5C",16,7.08435,Ametista,8.8,5.0,8.9,6.27,5.7,"","",7.8425,Fase 6 (2° EM),-1,2023
RA-1201,5.0,"5C",15,8.378008333,Topázio,9.2,10.0,9.6,3.77,7.8,"","",8.7575,Fase 5 (1° EM),0,2023
RA-131,5.0,"5F",16,5.952358333,Quartzo,8.3,5.0,7.8,5.0,2.2,"","",6.8,Fase 6 (2° EM),-1,2023
RA-132,5.0,"5F",15,7.350625,Ametista,7.5,10.0,8.7,2.52,6.5,"","",7.715,Fase 5 (1° EM),0,2023
RA-133,5.0,"5F",16,6.168416667,Ágata,7.5,5.0,7.9,2.52,5.3,"","",6.505,Fase 6 (2° EM),-1,2023
RA-104,5.0,"5F",19,4.25,Quartzo,0.0,2.5,7.7,2.52,2.6,"","",5.6275,Fase 8 (Universitários),-3,2023
RA-137,5.0,"5F",17,5.937025,Quartzo,7.1,5.0,6.3,2.52,6.0,"","",6.88,Fase 7 (3° EM),-2,2023
RA-144,5.0,"5F",14,4.990333333,Quartzo,0.0,10.0,5.2,2.52,4.4,"","",6.0,Fase 4 (9° ano),1,2023
RA-1202,5.0,"5F",16,6.202008333,Ágata,7.1,5.0,7.6,7.52,3.3,"","",6.67,Fase 6 (2° EM),-1,2023
RA-90,5.0,"5L",14,8.699408333,Topázio,10.0,10.0,9.6,7.52,7.7,"","",8.1725,Fase 4 (9° ano),1,2023
RA-167,5.0,"5L",17,7.806141667,Ametista,8.8,5.0,9.9,5.0,7.9,"","",7.8375,Fase 7 (3° EM),-2,2023
RA-168,5.0,"5L",15,6.483083333,Ágata,0.0,10.0,9.6,6.89,4.7,"","",6.4225,Fase 5 (1° EM),0,2023
RA-1203,5.0,"5L",16,7.487841667,Ametista,9.2,5.0,10.0,2.52,7.2,"","",7.8775,Fase 6 (2° EM),-1,2023
RA-155,5.0,"5L",17,6.318991667,Ágata,7.9,5.0,8.1,5.0,4.4,"","",6.5875,Fase 7 (3° EM),-2,2023
RA-94,5.0,"5L",16,7.289333333,Ametista,7.5,5.0,9.6,2.52,7.2,"","",7.795,Fase 6 (2° EM),-1,2023
RA-81,5.0,"5L",15,7.45425,Ametista,9.6,10.0,8.8,2.52,6.3,"","",7.2125,Fase 5 (1° EM),0,2023
RA-302,5.0,"5L",17,5.314333333,Quartzo,0.0,5.0,7.3,5.0,4.3,"","",6.255,Fase 7 (3° EM),-2,2023
RA-171,5.0,"5L",17,6.293083333,Ágata,7.5,5.0,7.2,5.0,5.2,"","",6.755,Fase 7 (3° EM),-2,2023
RA-160,5.0,"5L",16,6.598266667,Ágata,8.8,5.0,8.3,2.52,5.0,"","",7.46,Fase 6 (2° EM),-1,2023
RA-1204,5.0,"5L",16,6.940416667,Ágata,7.5,5.0,8.7,5.0,6.1,"","",7.2125,Fase 6 (2° EM),-1,2023
RA-1205,5.0,"5L",18,6.806466667,Ágata,9.2,2.5,9.2,6.26,5.0,"","",7.085,Fase 8 (Universitários),-3,2023
RA-173,5.0,"5L",17,7.757466667,Ametista,9.2,5.0,8.5,6.26,8.1,"","",7.8775,Fase 7 (3° EM),-2,2023
RA-166,5.0,"5L",15,8.105583333,Topázio,7.5,10.0,8.9,6.26,8.1,"","",7.4625,Fase 5 (1° EM),0,2023
RA-175,5.0,"5L",16,6.569516667,Ágata,8.8,5.0,9.2,2.52,4.8,"","",7.085,Fase 6 (2° EM),-1,2023
RA-153,5.0,"5M",15,7.289966667,Ametista,9.2,10.0,7.4,2.52,6.4,"","",7.71,Fase 5 (1° EM),0,2023
RA-1206,5.0,"5M",17,6.724183333,Ágata,8.8,5.0,8.3,2.52,5.6,"","",7.7125,Fase 7 (3° EM),-2,2023
RA-157,5.0,"5M",13,7.879008333,Ametista,7.1,10.0,9.9,2.52,6.8,"","",8.63,Fase 3 (7° e 8° ano),2,2023
RA-1207,5.0,"5M",15,7.58235,Ametista,8.8,10.0,9.0,5.0,5.5,"","",7.63,Fase 5 (1° EM),0,2023
RA-1208,5.0,"5M",15,7.0651,Ametista,8.8,10.0,8.8,2.52,6.2,"","",6.2525,Fase 5 (1° EM),0,2023
RA-1209,5.0,"5M",16,7.43375,Ametista,7.5,5.0,9.4,5.0,7.4,"","",7.7125,Fase 6 (2° EM),-1,2023
RA-158,5.0,"5M",14,7.297425,Ametista,7.1,10.0,9.0,2.52,6.0,"","",7.545,Fase 4 (9° ano),1,2023
RA-161,5.0,"5M",14,6.250166667,Ágata,0.0,10.0,7.3,2.52,5.8,"","",7.795,Fase 4 (9° ano),1,2023
RA-164,5.0,"5M",16,5.638666667,Quartzo,0.0,5.0,8.2,2.52,5.8,"","",6.9625,Fase 6 (2° EM),-1,2023
RA-1210,5.0,"5M",16,7.171083333,Ametista,9.6,5.0,9.4,5.0,4.7,"","",8.09,Fase 6 (2° EM),-1,2023
RA-165,5.0,"5M",15,7.583433333,Ametista,6.7,10.0,9.2,2.52,7.3,"","",7.795,Fase 5 (1° EM),0,2023
RA-1211,5.0,"5M",16,7.09205,Ametista,7.1,5.0,9.1,5.0,6.2,"","",7.7125,Fase 6 (2° EM),-1,2023
RA-1212,5.0,"5M",16,6.755358333,Ágata,8.3,5.0,8.9,5.0,4.2,"","",7.715,Fase 6 (2° EM),-1,2023
RA-1213,5.0,"5M",17,5.95625,Quartzo,0.0,5.0,8.4,2.52,6.0,"","",7.715,Fase 7 (3° EM),-2,2023
RA-40,6.0,"6A",17,7.169975,Ametista,7.5,5.0,8.2,7.52,5.9,"","",7.755,Fase 7 (3° EM),-1,2023
RA-1214,6.0,"6A",16,8.378666667,Topázio,9.6,10.0,9.8,6.89,7.4,"","",7.6725,Fase 6 (2° EM),0,2023
RA-71,6.0,"6A",18,7.3651,Ametista,6.7,5.0,9.8,6.26,6.6,"","",7.7125,Fase 8 (Universitários),-2,2023
RA-53,6.0,"6A",18,7.600633333,Ametista,9.2,5.0,9.1,5.63,7.7,"","",7.5875,Fase 8 (Universitários),-2,2023
RA-43,6.0,"6A",17,6.4622,Ágata,7.9,5.0,6.7,5.63,5.0,"","",7.5875,Fase 7 (3° EM),-1,2023
RA-55,6.0,"6A",17,6.898033333,Ágata,7.9,5.0,8.1,3.14,7.1,"","",7.545,Fase 7 (3° EM),-1,2023
RA-44,6.0,"6A",18,6.258333333,Ágata,0.0,5.0,8.5,5.01,6.9,"","",7.17,Fase 8 (Universitários),-2,2023
RA-1215,6.0,"6A",16,6.339466667,Ágata,7.1,10.0,5.6,5.0,4.1,"","",7.1725,Fase 6 (2° EM),0,2023
RA-45,6.0,"6A",16,8.303591667,Topázio,7.1,10.0,9.6,6.26,7.9,"","",8.1725,Fase 6 (2° EM),0,2023
RA-56,6.0,"6A",16,8.284333333,Topázio,9.6,10.0,9.5,5.0,7.8,"","",7.8,Fase 6 (2° EM),0,2023
RA-57,6.0,"6A",17,6.450875,Ágata,0.0,5.0,8.0,5.63,7.2,"","",7.755,Fase 7 (3° EM),-1,2023
RA-58,6.0,"6A",16,7.70625,Ametista,0.0,10.0,9.7,6.26,8.1,"","",8.3825,Fase 6 (2° EM),0,2023
RA-59,6.0,"6A",18,7.692291667,Ametista,7.5,5.0,9.6,5.63,7.2,"","",8.4225,Fase 8 (Universitários),-2,2023
RA-1216,6.0,"6A",19,7.7105,Ametista,9.6,5.0,9.0,5.63,7.9,"","",7.795,Fase 8 (Universitários),-2,2023
RA-78,6.0,"6A",18,6.434625,Ágata,0.0,5.0,7.7,6.26,6.7,"","",8.0025,Fase 8 (Universitários),-2,2023
RA-79,6.0,"6A",17,6.635883333,Ágata,5.8,5.0,6.2,5.0,7.6,"","",7.59,Fase 7 (3° EM),-1,2023
RA-61,6.0,"6A",16,7.382108333,Ametista,8.3,10.0,7.0,6.26,6.2,"","",7.4625,Fase 6 (2° EM),0,2023
RA-63,6.0,"6A",17,8.0641,Topázio,6.7,5.0,9.0,6.89,8.7,"","",8.9675,Fase 7 (3° EM),-1,2023
RA-64,6.0,"6A",17,7.452541667,Ametista,7.5,5.0,9.2,6.89,6.7,"","",7.9625,Fase 7 (3° EM),-1,2023
RA-48,6.0,"6A",16,7.797058333,Ametista,6.7,10.0,8.4,6.26,7.7,"","",7.6275,Fase 6 (2° EM),0,2023
RA-109,6.0,"6A",17,8.3184,Topázio,8.3,5.0,9.9,7.52,8.3,"","",8.59,Fase 7 (3° EM),-1,2023
RA-80,6.0,"6L",17,7.252275,Ametista,8.3,5.0,8.4,6.89,6.3,"","",7.465,Fase 7 (3° EM),-1,2023
RA-91,6.0,"6L",17,7.42395,Ametista,10.0,5.0,7.4,6.89,7.4,"","",7.4675,Fase 7 (3° EM),-1,2023
RA-1217,6.0,"6L",17,6.064625,Ágata,0.0,5.0,7.9,5.63,5.9,"","",7.38,Fase 7 (3° EM),-1,2023
RA-92,6.0,"6L",17,7.375916667,Ametista,9.6,5.0,9.4,5.63,6.7,"","",7.045,Fase 7 (3° EM),-1,2023
RA-96,6.0,"6L",17,7.610791667,Ametista,9.6,5.0,8.9,7.52,6.4,"","",7.84,Fase 7 (3° EM),-1,2023
RA-1218,6.0,"6L",17,6.8265,Ágata,7.5,5.0,9.2,5.0,5.3,"","",7.1325,Fase 7 (3° EM),-1,2023
RA-1219,6.0,"6L",16,7.215141667,Ametista,8.8,10.0,6.5,5.63,6.3,"","",7.38,Fase 6 (2° EM),0,2023
RA-1220,6.0,"6L",17,6.46725,Ágata,0.0,5.0,9.0,5.0,6.8,"","",7.63,Fase 7 (3° EM),-1,2023
RA-84,6.0,"6L",18,6.034416667,Ágata,0.0,5.0,8.8,2.52,6.0,"","",7.6725,Fase 8 (Universitários),-2,2023
RA-99,6.0,"6L",17,6.68045,Ágata,7.9,5.0,8.3,5.63,4.5,"","",7.4225,Fase 7 (3° EM),-1,2023
RA-87,6.0,"6L",16,8.6625,Topázio,7.5,10.0,10.0,5.63,9.3,"","",8.385,Fase 6 (2° EM),0,2023
RA-89,6.0,"6L",17,6.700775,Ágata,8.3,5.0,8.1,5.0,5.1,"","",7.465,Fase 7 (3° EM),-1,2023
RA-1221,7.0,"7A",22,8.027466667,Topázio,9.2,5.0,9.1,6.26,8.7,"","",8.09,Fase 8 (Universitários),-1,2023
RA-27,7.0,"7A",17,7.921266667,Ametista,6.7,10.0,7.7,6.89,6.9,"","",8.8825,Fase 7 (3° EM),0,2023
RA-1222,7.0,"7A",19,7.026466667,Ametista,7.1,5.0,10.0,5.63,6.8,"","",6.005,Fase 8 (Universitários),-1,2023
RA-32,7.0,"7A",17,6.716666667,Ágata,0.0,10.0,8.2,3.77,7.9,"","",6.8775,Fase 7 (3° EM),0,2023
RA-19,7.0,"7A",19,7.710866667,Ametista,7.9,5.0,9.4,5.63,7.8,"","",8.1725,Fase 8 (Universitários),-1,2023
RA-62,7.0,"7A",17,7.610333333,Ametista,0.0,10.0,9.8,6.89,7.5,"","",8.215,Fase 7 (3° EM),0,2023
RA-1223,7.0,"7A",17,8.187766667,Topázio,8.8,10.0,9.3,5.0,9.0,"","",7.2925,Fase 7 (3° EM),0,2023
RA-38,7.0,"7A",17,8.835333333,Topázio,9.6,10.0,9.7,7.52,7.7,"","",8.8825,Fase 7 (3° EM),0,2023
RA-1224,7.0,"7A",20,7.5524,Ametista,8.3,5.0,9.4,5.0,8.0,"","",7.6325,Fase 8 (Universitários),-1,2023
RA-39,7.0,"7A",17,8.710333333,Topázio,9.6,10.0,9.1,7.52,7.8,"","",8.7575,Fase 7 (3° EM),0,2023
RA-1275,0.0,ALFA A - G0/G1,8,7.611366667,Ametista,10.0,10.0,8.7,6.3,8.0,"","",5.4,ALFA (1° e 2° ano),0,2024
RA-1276,0.0,ALFA A - G0/G1,8,8.002866667,Topázio,10.0,10.0,9.3,3.8,8.0,"","",7.1,ALFA (1° e 2° ano),0,2024
RA-1277,0.0,ALFA A - G0/G1,8,7.9522,Ametista,10.0,10.0,9.1,3.8,8.0,"","",7.0,ALFA (1° e 2° ano),0,2024
RA-868,0.0,ALFA A - G0/G1,8,7.156366667,Ametista,8.0,5.0,9.8,3.8,7.0,"","",7.2,Fase 1 (3° e 4° ano),-1,2024
RA-1278,0.0,ALFA A - G0/G1,9,5.4442,Quartzo,9.0,5.0,4.2,3.8,7.5,"","",4.2,Fase 1 (3° e 4° ano),-1,2024
RA-1279,0.0,ALFA B - G2/G3,9,8.0822,Topázio,10.0,5.0,10.0,6.3,8.3,"","",7.8,Fase 1 (3° e 4° ano),-1,2024
RA-861,0.0,ALFA B - G2/G3,9,8.9597,Topázio,9.5,5.0,10.0,7.5,10.0,"","",9.7,Fase 1 (3° e 4° ano),-1,2024
RA-862,0.0,ALFA B - G2/G3,10,7.346677273,Ametista,9.0,5.0,8.6,7.5,7.5,"","",6.3,Fase 2 (5° e 6° ano),-2,2024
RA-1280,0.0,ALFA B - G2/G3,9,8.152624243,Topázio,10.0,5.0,9.5,6.3,8.5,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-1281,0.0,ALFA B - G2/G3,9,7.982890909,Ametista,7.9,5.0,9.5,6.3,9.3,"","",7.8,Fase 1 (3° e 4° ano),-1,2024
RA-895,0.0,ALFA B - G2/G3,9,8.257957576,Topázio,9.5,5.0,9.5,6.3,9.5,"","",8.1,Fase 1 (3° e 4° ano),-1,2024
RA-884,0.0,ALFA B - G2/G3,8,8.03450303,Topázio,10.0,5.0,8.8,6.3,8.8,"","",8.2,Fase 1 (3° e 4° ano),-1,2024
RA-1282,0.0,ALFA B - G2/G3,9,7.876927273,Ametista,9.5,5.0,8.1,6.3,9.3,"","",7.9,Fase 1 (3° e 4° ano),-1,2024
RA-889,0.0,ALFA B - G2/G3,9,8.191290909,Topázio,8.5,5.0,9.3,6.3,9.8,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-867,0.0,ALFA B - G2/G3,9,7.583018182,Ametista,9.0,5.0,7.4,7.5,8.5,"","",7.5,Fase 1 (3° e 4° ano),-1,2024
RA-1283,0.0,ALFA B - G2/G3,10,8.303353846,Topázio,10.0,5.0,9.2,7.5,9.0,"","",8.3,Fase 2 (5° e 6° ano),-2,2024
RA-891,0.0,ALFA B - G2/G3,10,8.035957576,Topázio,10.0,5.0,9.0,6.3,8.8,"","",8.0,Fase 1 (3° e 4° ano),-1,2024
RA-1284,0.0,ALFA C - G0/G1,8,8.380015217,Topázio,9.0,10.0,9.3,2.5,10.0,"","",7.9,ALFA (1° e 2° ano),0,2024
RA-1012,0.0,ALFA C - G0/G1,9,8.057128571,Topázio,9.5,5.0,9.5,2.5,9.8,"","",8.4,Fase 1 (3° e 4° ano),-1,2024
RA-1285,0.0,ALFA C - G0/G1,7,8.156578882,Topázio,10.0,10.0,8.8,2.5,8.0,"","",8.9,ALFA (1° e 2° ano),0,2024
RA-1286,0.0,ALFA C - G0/G1,7,5.914801967,Quartzo,8.0,10.0,5.1,2.5,7.0,"","",4.6,ALFA (1° e 2° ano),0,2024
RA-1287,0.0,ALFA C - G0/G1,8,7.619650311,Ametista,10.0,5.0,9.3,2.5,7.8,"","",8.2,Fase 1 (3° e 4° ano),-1,2024
RA-1288,0.0,ALFA C - G0/G1,7,7.920889959,Ametista,9.0,10.0,8.0,2.5,10.0,"","",7.3,ALFA (1° e 2° ano),0,2024
RA-1289,0.0,ALFA D - G2/G3,10,7.217172222,Ametista,7.0,5.0,9.4,7.5,7.8,"","",6.2,Fase 1 (3° e 4° ano),-1,2024
RA-1290,0.0,ALFA D - G2/G3,9,8.4072,Topázio,10.0,5.0,10.0,7.5,8.8,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-1291,0.0,ALFA D - G2/G3,9,8.0792,Topázio,9.5,5.0,9.5,7.5,8.3,"","",7.9,Fase 1 (3° e 4° ano),-1,2024
RA-885,0.0,ALFA D - G2/G3,9,8.2072,Topázio,8.5,5.0,10.0,7.5,8.5,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-1292,0.0,ALFA D - G2/G3,9,6.903162121,Ágata,7.5,5.0,4.8,7.5,8.3,"","",7.9,Fase 1 (3° e 4° ano),-1,2024
RA-1293,0.0,ALFA D - G2/G3,9,8.005023232,Topázio,8.0,5.0,9.5,7.5,8.5,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-888,0.0,ALFA D - G2/G3,8,8.1942,Topázio,9.0,5.0,10.0,6.9,8.5,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-1294,0.0,ALFA D - G2/G3,10,7.949366667,Ametista,9.5,5.0,10.0,7.5,7.8,"","",7.6,Fase 2 (5° e 6° ano),-2,2024
RA-1009,0.0,ALFA E - G2/G3,9,6.395389394,Ágata,8.0,5.0,6.9,2.5,7.5,"","",6.6,Fase 1 (3° e 4° ano),-1,2024
RA-1013,0.0,ALFA E - G2/G3,8,5.783955981,Quartzo,9.0,5.0,5.7,2.5,7.8,"","",4.7,Fase 1 (3° e 4° ano),-1,2024
RA-1295,0.0,ALFA E - G2/G3,8,8.061745455,Topázio,10.0,10.0,9.5,2.5,7.5,"","",8.3,ALFA (1° e 2° ano),0,2024
RA-1296,0.0,ALFA E - G2/G3,9,7.057422222,Ametista,9.0,5.0,8.4,2.5,6.5,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-863,0.0,ALFA E - G2/G3,8,4.668434848,Quartzo,8.5,5.0,3.2,2.5,5.5,"","",4.3,Fase 1 (3° e 4° ano),-1,2024
RA-1297,0.0,ALFA E - G2/G3,8,7.620247619,Ametista,9.5,5.0,9.8,2.5,9.3,"","",6.8,Fase 1 (3° e 4° ano),-1,2024
RA-1014,0.0,ALFA E - G2/G3,8,6.315972727,Ágata,8.5,5.0,7.9,2.5,5.3,"","",7.0,Fase 1 (3° e 4° ano),-1,2024
RA-880,0.0,ALFA E - G2/G3,8,6.853080435,Ágata,9.5,5.0,8.4,2.5,6.5,"","",7.2,Fase 1 (3° e 4° ano),-1,2024
RA-886,0.0,ALFA E - G2/G3,8,8.4192,Topázio,9.5,5.0,10.0,8.1,8.8,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-1298,0.0,ALFA E - G2/G3,8,7.577287995,Ametista,9.5,10.0,6.6,7.5,6.8,"","",7.4,ALFA (1° e 2° ano),0,2024
RA-1299,0.0,ALFA E - G2/G3,10,7.069727778,Ametista,8.5,5.0,7.6,7.5,6.5,"","",7.1,Fase 2 (5° e 6° ano),-2,2024
RA-904,0.0,ALFA F - G0/G1,8,7.6352,Ametista,9.5,5.0,8.8,7.5,6.0,"","",8.7,Fase 1 (3° e 4° ano),-1,2024
RA-1300,0.0,ALFA F - G0/G1,8,7.623866667,Ametista,8.5,5.0,8.8,2.5,9.0,"","",8.6,Fase 1 (3° e 4° ano),-1,2024
RA-1301,0.0,ALFA F - G0/G1,8,5.634533333,Quartzo,9.5,5.0,2.9,2.5,7.0,"","",6.0,Fase 1 (3° e 4° ano),-1,2024
RA-1302,0.0,ALFA F - G0/G1,8,5.758866667,Quartzo,10.0,10.0,5.4,2.5,4.0,"","",5.0,ALFA (1° e 2° ano),0,2024
RA-1303,0.0,ALFA F - G0/G1,8,8.8352,Topázio,10.0,10.0,10.0,2.5,10.0,"","",9.2,ALFA (1° e 2° ano),0,2024
RA-1304,0.0,ALFA G - G2/G3,10,7.085119935,Ametista,9.0,5.0,8.0,8.1,6.0,"","",6.5,Fase 2 (5° e 6° ano),-2,2024
RA-1305,0.0,ALFA G - G2/G3,10,6.68522193,Ágata,8.5,5.0,8.7,2.5,4.8,"","",8.1,Fase 1 (3° e 4° ano),-1,2024
RA-1306,0.0,ALFA G - G2/G3,8,8.503033333,Topázio,9.0,5.0,10.0,8.1,9.8,"","",7.9,Fase 1 (3° e 4° ano),-1,2024
RA-702,0.0,ALFA G - G2/G3,10,7.665116667,Ametista,9.0,5.0,9.8,2.5,9.3,"","",7.2,Fase 2 (5° e 6° ano),-2,2024
RA-725,0.0,ALFA G - G2/G3,10,7.090077193,Ametista,7.5,5.0,7.7,7.5,7.3,"","",6.8,Fase 1 (3° e 4° ano),-1,2024
RA-912,0.0,ALFA G - G2/G3,10,7.697103509,Ametista,9.0,5.0,9.5,7.5,7.3,"","",6.9,Fase 2 (5° e 6° ano),-2,2024
RA-918,0.0,ALFA G - G2/G3,8,5.657357018,Quartzo,7.9,5.0,8.7,2.5,2.8,"","",6.2,Fase 1 (3° e 4° ano),-1,2024
RA-920,0.0,ALFA G - G2/G3,9,7.74949386,Ametista,9.5,5.0,7.7,7.5,8.3,"","",8.2,Fase 1 (3° e 4° ano),-1,2024
RA-1307,0.0,ALFA H - G0/G1,8,6.594033333,Ágata,10.0,10.0,5.8,6.3,5.5,"","",5.4,ALFA (1° e 2° ano),0,2024
RA-1308,0.0,ALFA H - G0/G1,9,6.876997101,Ágata,10.0,5.0,7.4,7.5,6.0,"","",5.9,Fase 1 (3° e 4° ano),-1,2024
RA-1309,0.0,ALFA H - G0/G1,7,8.3792,Topázio,9.0,10.0,9.2,7.5,7.5,"","",8.2,ALFA (1° e 2° ano),0,2024
RA-1310,0.0,ALFA H - G0/G1,7,8.390783333,Topázio,8.5,10.0,9.4,2.5,10.0,"","",8.2,ALFA (1° e 2° ano),0,2024
RA-1311,0.0,ALFA H - G0/G1,8,6.411866667,Ágata,9.0,10.0,9.2,2.5,0.0,"","",8.4,ALFA (1° e 2° ano),0,2024
RA-1312,0.0,ALFA H - G0/G1,9,7.5102,Ametista,10.0,5.0,8.3,7.5,6.5,"","",8.3,Fase 1 (3° e 4° ano),-1,2024
RA-1313,0.0,ALFA H - G0/G1,8,8.015533333,Topázio,9.5,10.0,8.1,7.5,6.3,"","",8.4,ALFA (1° e 2° ano),0,2024
